Node,Load of node by messages routed
3790,10
7269,32
16082,30
7891,72
16086,18
32474,7
30427,113
20858,6
30430,36
24288,67
12001,51
5755,42
26341,16
20198,60
22249,18
24305,41
32501,45
26358,4
26360,4
23508,32
29588,13
23655,8
3837,41
5890,60
22280,14
19291,13
26379,9
16140,17
1806,12
31021,44
7952,45
3152,57
7955,10
18197,41
26395,10
20253,52
28450,26
7972,14
12071,55
10027,90
22318,22
10032,19
12082,17
3891,49
26420,35
2039,9
25908,49
30526,71
10047,15
24385,62
16195,41
32584,56
18249,41
1866,49
5967,77
22353,25
28500,46
18262,7
24408,30
12122,23
18267,6
10076,5
12127,17
11656,11
10084,3
18277,8
1901,24
16238,52
27301,8
5096,43
12146,10
5209,54
6005,44
8054,62
10104,37
8058,11
12157,21
1922,7
22403,18
8072,12
14219,140
30605,53
22414,13
16271,60
20368,23
27288,16
26516,68
18327,53
20377,31
28570,67
10140,12
1949,50
24478,69
325,23
8096,32
22434,33
26531,20
24484,15
24486,22
32681,67
4010,100
16023,42
22446,14
10159,22
10162,3
22515,14
10164,4
26552,28
12217,46
32698,19
30653,44
16318,65
20417,38
24515,29
14277,55
24519,8
3715,17
18379,19
10189,24
22480,38
30673,31
32724,31
24533,28
10199,12
22492,15
1840,26
5591,23
12263,47
12265,4
6122,92
12267,20
10221,19
18414,19
31400,40
28659,51
22516,6
32757,24
2038,71
3753,22
2040,8
30717,34
30718,15
2047,10
6145,59
26626,13
17067,18
2052,116
28673,4
18440,17
2057,23
11798,20
22539,18
4108,36
12302,36
18447,13
14352,40
20497,45
24594,9
2069,12
16406,22
26969,16
24600,28
16412,4
30752,33
2081,4
14370,27
6180,12
18469,38
26662,27
10279,92
18472,10
12329,34
30765,21
26670,24
18481,21
16438,15
56,77
28730,32
15073,14
30780,10
6208,19
28737,15
2114,50
28740,16
26696,14
6156,50
5815,15
30796,16
14413,61
82,17
4179,58
31758,37
2136,15
14426,14
12379,48
10846,24
24670,44
8287,97
2144,6
24592,41
26723,20
18533,38
23569,36
22632,119
14443,23
24685,13
30830,74
15249,11
24690,6
14451,26
8310,42
6263,55
2172,22
20605,29
14462,32
8319,31
22656,8
16514,101
28809,50
18570,57
12428,25
10383,77
28818,16
26771,49
22677,22
14487,44
16536,49
8346,32
24733,40
12446,43
4256,56
28852,15
14500,9
28841,51
4266,24
6317,36
25920,13
30897,86
30898,5
24755,43
8372,49
30901,8
16566,38
12471,14
12475,16
14525,33
12478,20
19488,43
10436,39
21878,22
12486,32
22733,44
10616,14
30931,41
24788,28
31438,41
10454,43
14372,20
4315,29
8668,42
22751,21
24800,11
6182,5
18471,12
22510,13
16626,48
6389,77
6392,47
281,15
12541,36
8446,59
12543,42
2432,13
18690,23
20742,93
26889,69
22794,65
16653,48
18181,22
20753,22
28948,92
26901,20
278,42
18711,26
24857,23
24859,7
31004,17
26909,23
23946,11
287,13
9947,45
8485,39
16678,60
24455,27
22237,48
14642,20
16396,32
24287,28
1418,26
2366,3
4375,56
22849,29
4422,40
22855,20
11660,6
20812,39
14670,17
2445,11
26960,30
30776,11
26965,10
31065,70
2394,19
2398,17
16101,2
2405,16
18790,38
24935,43
20844,14
10605,105
8558,63
12656,68
29041,52
12661,21
21702,15
20471,57
24952,16
12669,6
10623,4
6528,98
31105,29
21550,23
24964,7
32150,50
20870,31
6536,9
10988,49
12682,26
31115,21
4493,66
22927,32
20881,17
27025,66
18834,60
20884,17
14741,72
30788,24
14746,9
414,46
9509,17
10660,35
22950,34
31146,42
4523,31
25004,38
21234,17
25672,12
17139,9
20553,18
6586,26
22971,19
27068,41
2493,44
4542,26
22976,5
83,8
27076,15
29126,54
4551,21
14792,21
22991,16
8659,99
2516,11
20953,36
20954,10
23003,5
12764,55
14814,27
25055,48
6624,13
6625,16
2531,16
29156,46
29157,27
16874,118
4587,33
12781,27
12782,2
25074,23
20979,43
23029,39
27704,19
16890,10
18939,84
6654,32
16895,7
20992,41
31234,70
516,63
20997,20
18950,12
23048,15
18956,6
6669,34
12814,15
18703,15
28419,24
14872,41
17966,11
4638,52
29215,81
2592,61
18977,36
2597,6
3505,16
4110,5
11015,38
2604,5
18990,44
14895,10
31281,54
8755,59
29236,17
8760,5
8766,14
27199,34
23104,18
6722,32
27207,32
21064,59
23113,34
6730,9
4684,47
29263,54
29264,24
19025,37
4195,25
12885,60
1124,12
16989,54
6750,22
12895,20
8800,65
8802,6
443,18
8807,20
31336,28
6762,14
12391,34
23150,45
11709,22
14961,64
14962,2
627,90
29300,50
31166,32
10877,61
31361,24
25218,86
2155,20
4113,10
30145,4
8842,24
2699,46
21133,64
25231,15
23184,73
110,33
14998,13
21144,14
29337,67
21147,9
29340,41
2719,32
23201,49
15011,16
17060,34
22982,17
19110,91
27761,40
23210,55
10923,38
17522,73
19118,23
12979,22
8885,42
2742,33
18207,25
25276,23
25277,13
4798,78
15046,29
21192,54
2762,28
29388,67
4898,49
15054,19
2494,11
6864,16
15061,15
22665,37
30500,28
19163,24
27098,11
31457,37
19173,5
6268,5
27372,89
17134,49
22653,21
29426,71
467,21
27381,3
19190,38
21239,6
27167,16
2811,65
27398,12
4871,67
25358,49
21263,40
13073,56
21271,24
11035,10
29146,33
17186,34
4900,29
21285,23
20273,35
6620,56
9003,73
3549,48
15154,46
31540,38
6965,50
23351,83
19257,73
9022,20
15167,28
19266,27
6979,28
9032,21
6967,14
11088,73
21329,29
850,107
26083,44
21334,9
31545,16
17691,16
13146,22
21339,22
7004,15
27109,16
13154,8
30523,33
12304,13
7313,19
17256,63
31593,37
7018,14
31598,13
9072,45
17265,51
11126,73
888,30
31610,21
13119,23
9084,22
15850,17
4992,76
14419,8
9168,18
31468,24
902,18
13191,33
15247,44
14488,11
21394,44
19349,45
15254,28
13208,29
21403,19
11164,33
13213,21
17310,15
7071,57
21408,19
13218,20
13219,16
7077,13
11215,11
11182,29
12787,11
14494,7
25526,121
5047,27
7096,8
3003,22
7105,19
15298,35
25539,13
11205,22
25542,7
7111,1
16887,19
25548,5
17359,45
13264,27
25553,15
7122,12
29651,162
27605,153
19414,48
25559,20
7128,14
990,118
3237,27
31712,20
19425,18
30721,47
3046,88
13288,26
25578,23
21330,8
20492,52
13296,9
23537,25
25587,20
7157,37
23542,35
9385,27
13304,14
26139,33
21499,32
14506,23
31742,29
29695,47
9786,61
9220,87
24406,21
5127,23
1033,40
11275,57
27662,57
17425,82
1043,16
21526,28
9240,19
27675,17
3100,65
29727,25
5152,52
9250,20
31782,32
12465,10
860,20
7210,79
9260,30
13358,49
25649,41
19506,30
21555,5
11318,49
7224,18
31801,40
25541,7
11329,38
3138,41
27716,9
21573,8
23623,30
1096,33
27148,44
7244,26
23631,10
15544,7
1107,37
15445,112
25687,11
13401,25
1117,6
4197,19
3259,46
7268,28
1125,7
21611,14
5229,56
18621,20
19304,30
23666,51
7127,20
21622,15
13435,32
11388,48
8042,115
9040,15
13441,26
26475,10
17541,41
7302,25
11399,41
9352,92
27786,40
31886,53
25744,51
23697,50
25747,3
21653,17
1174,31
3223,91
25656,7
25753,13
10132,23
27803,27
22894,22
29859,66
21668,2
17606,46
21672,7
15529,67
7341,48
27826,25
5299,69
5303,25
3256,52
21689,16
21690,8
29883,25
29884,9
1213,30
11455,87
31936,58
29891,22
25798,47
16203,7
14771,15
29904,20
15571,43
9428,58
21717,8
19671,141
25817,34
17628,16
13536,93
29921,35
25826,17
27879,53
28002,15
27886,24
7410,80
9460,44
7422,21
18645,24
21760,44
2944,75
214,84
27914,17
5388,41
19727,30
17683,75
9493,35
19734,28
32644,16
7450,38
11547,61
9502,4
7456,34
11555,6
9508,5
10118,21
9512,18
19754,41
23851,102
11567,12
1328,39
17715,40
32052,49
21819,22
1343,35
17728,35
1248,45
1347,10
15684,71
30022,67
27975,52
11592,25
25929,15
30029,12
7683,5
9047,21
1363,52
28551,37
23894,48
5610,64
12457,23
12175,77
7517,34
18661,16
3425,128
29779,70
25955,19
21861,20
17766,45
3431,22
28012,10
30062,32
11632,47
5491,98
23926,44
9591,39
22420,18
10816,124
6856,63
28689,29
10134,8
15751,42
11656,26
9609,22
7562,79
17803,54
17804,35
26001,46
7570,3
13715,89
1430,37
15769,58
7578,43
7580,6
24474,8
11678,15
7585,45
23972,49
30118,32
19880,61
32169,41
5362,57
5021,47
3504,74
22088,69
19891,13
30132,3
9653,50
1464,19
30140,6
26045,44
24821,10
22417,15
11713,18
24139,23
9668,27
21667,6
15815,27
30159,22
20932,22
6869,14
21411,8
26070,30
24026,63
21981,64
11742,14
9695,31
15841,21
28130,98
19939,63
11750,13
31313,48
9052,12
30186,46
30943,25
17304,41
22099,14
30196,15
14590,27
17911,73
1529,55
8447,10
1532,9
7678,52
28502,10
13827,62
24833,14
13833,12
32266,80
1550,23
15894,38
22105,4
17947,49
1565,25
32287,31
31763,13
26145,4
28194,62
11812,18
20007,68
7721,38
13866,3
30252,73
5678,63
2653,65
28208,15
20017,14
26163,26
1588,26
8509,14
14601,8
24122,68
7093,24
7776,103
28228,37
3653,71
32328,38
17993,25
13898,20
11851,54
28236,20
5710,32
4350,25
28242,15
26195,29
3669,24
30294,68
18009,17
18010,13
24155,47
15965,39
20062,39
32352,64
9147,28
1636,56
30310,18
6533,13
13929,29
27240,33
11890,47
26229,8
1654,19
9848,41
9849,7
32378,46
22139,35
18046,43
20095,28
28290,18
22148,23
16005,32
18055,12
1674,16
3723,47
13971,19
3733,14
20118,21
31001,55
32026,83
26271,48
9889,30
5794,56
24675,10
28329,46
18375,4
16901,8
18093,39
7856,7
17011,43
7860,4
18101,18
26294,14
11959,57
18104,13
14012,25
32723,40
20159,43
1730,27
24261,57
1736,11
7882,59
11980,42
28365,42
30423,84
21455,27
28282,42
30430,19
26917,25
5856,46
18145,22
16100,37
28966,33
26343,60
26345,3
16107,5
28396,65
12015,36
28400,13
32499,67
30453,43
30338,17
22270,29
31701,75
26368,21
24321,23
30467,22
23510,102
14977,18
30473,16
20235,41
12044,16
30477,28
3855,75
19416,7
14100,65
12056,9
28292,12
12059,11
16158,34
26725,21
11568,12
32582,16
28454,27
10024,37
26409,26
12078,20
3889,18
1331,8
32565,52
32568,8
9524,20
16661,25
18235,29
22332,51
12094,17
1855,97
5955,89
24388,55
16198,50
28488,50
26443,26
5964,28
16212,16
1699,13
3926,41
24413,4
22366,35
28511,23
31376,19
25915,78
26471,25
20328,17
32618,40
10091,75
14188,43
22381,19
10094,7
2365,118
18293,34
10102,8
24439,21
8058,26
14204,9
21482,27
14207,4
9536,19
22402,21
14211,6
6020,47
3974,44
11585,39
28554,15
28556,28
30607,77
32656,20
14225,37
6036,44
14318,10
30614,20
8089,37
10138,8
8091,5
8095,13
16159,13
20395,32
8112,7
30024,16
15347,50
20407,24
26552,89
10172,31
9233,8
30655,23
4032,29
14274,43
18371,53
22468,31
4038,17
26567,30
332,24
21781,36
8183,30
28620,43
24526,50
16335,103
8145,17
25251,16
2382,27
22488,3
24538,49
12252,39
5114,72
1158,31
15013,1
4065,12
22499,18
31398,22
14310,15
26600,25
15015,9
30702,61
1295,15
18417,37
24562,28
7507,61
4086,28
7849,63
18425,17
28671,63
12290,23
20483,51
25437,9
19457,84
16393,34
24587,69
14350,15
18093,71
16401,6
24960,9
22547,47
10261,80
10264,33
26655,41
12321,47
18466,145
12323,5
2084,13
30757,39
9905,31
30763,15
14384,29
49,49
25267,10
2100,25
2102,16
14395,7
62,5
25269,6
7520,10
16454,35
76,12
28749,87
8271,53
16464,25
2129,20
22610,47
2594,7
4180,59
26709,79
20567,81
28764,33
20573,12
16480,31
6241,110
98,28
30819,5
29030,44
17425,20
6248,30
105,7
24685,46
14446,27
28783,19
1384,36
14450,17
13699,35
22206,61
119,17
14456,13
2169,51
20602,46
20604,48
4221,50
14462,5
16515,20
26756,22
26758,11
30857,62
18571,78
2072,30
17091,50
18580,28
22894,11
6294,28
12996,41
26780,46
28829,44
30878,25
30880,7
4464,71
7025,14
1051,18
16548,13
22694,39
8359,58
27335,14
30489,42
6317,40
175,41
29398,22
178,10
2228,41
30902,28
28855,32
10424,73
14521,35
2235,23
24765,71
22719,27
8907,40
12486,99
12488,10
28875,31
30925,27
26831,73
30928,17
10451,39
29390,80
24953,20
30580,5
15624,10
4099,19
16609,51
28903,76
26858,55
5501,91
2288,37
24818,38
23251,17
8437,37
12897,18
30079,107
12543,19
2432,17
27350,18
8456,8
28938,72
20183,21
12556,37
270,66
31235,31
30992,65
22802,12
4371,13
12564,27
278,12
27012,6
9352,64
13359,33
18717,19
22917,20
20768,107
19504,15
2339,38
2340,11
31013,39
24870,56
17687,8
24876,12
9266,27
16686,4
28976,87
22833,35
12594,15
14643,36
6537,38
8508,76
3125,19
12000,45
20804,33
12342,34
10571,66
6476,64
31055,30
26962,63
12627,36
24916,37
8533,48
24918,24
8535,21
26968,23
22876,26
351,53
12640,11
14694,37
5521,38
9276,22
31082,43
14701,14
2414,9
29039,19
6512,48
29108,2
24638,52
18807,43
22905,17
31099,27
5911,22
27006,42
4480,20
16769,60
386,31
27011,6
11265,39
8598,76
24967,15
393,12
18826,18
4494,24
399,22
20880,68
2456,16
22930,23
31126,32
8600,21
2457,7
29084,36
6557,52
24990,14
5189,25
16801,21
16802,1
31139,16
2469,15
20902,31
4519,31
24988,38
18860,42
16814,14
10673,70
12722,89
31155,7
18868,49
20923,39
22972,20
4541,13
14783,82
4544,9
29122,16
25520,16
453,56
10698,6
459,13
288,28
22947,9
25046,43
2519,42
29144,24
27097,72
6618,27
25052,35
29149,19
30117,81
546,7
10722,6
484,15
14821,26
27112,28
8682,96
31211,36
2540,34
1106,6
23022,45
16883,79
4845,33
27022,18
10743,37
31224,4
4601,55
23135,9
1599,3
14421,21
768,16
32171,25
31237,25
20999,31
10762,28
13179,45
6669,45
26029,20
2578,39
21012,7
8730,33
29213,31
6686,23
16133,59
21024,25
21025,12
2854,33
15451,16
552,7
23081,17
12842,97
27179,62
10796,35
29106,19
8754,40
18996,99
2613,23
27193,30
27196,33
29245,42
10815,24
23106,36
6725,7
583,42
4876,30
14925,112
8782,54
2640,8
25172,73
598,29
25525,5
6746,19
25179,19
6748,12
29279,53
10849,28
14949,26
6759,43
2664,26
21098,88
15607,26
4717,40
19054,50
29117,17
19056,5
627,30
19061,9
31351,67
29304,31
5226,42
639,5
14977,28
17027,122
4113,10
8837,67
10888,36
791,11
8844,34
10690,14
17038,21
26733,31
17040,16
23187,24
10350,84
7961,128
24095,54
2713,63
666,9
2409,38
29348,48
2725,24
2726,6
19111,62
29352,27
21161,72
27308,105
21166,17
25266,65
4819,9
6837,68
694,38
27322,30
19133,29
9129,6
8896,59
15043,64
17092,10
11966,31
2761,46
25290,36
4811,35
10957,87
23246,62
17107,26
27349,40
25302,29
17113,6
21211,38
17117,21
25310,29
8174,31
27362,18
739,55
740,5
19173,34
31467,75
21229,44
22653,47
21234,10
755,17
31477,22
4854,5
19199,16
29440,53
17195,82
6916,64
25350,16
13063,75
2828,45
17539,55
19220,25
23318,54
10713,16
27416,37
19226,19
23326,8
27058,43
11046,58
25383,26
15147,80
13103,52
23345,27
2866,14
21301,70
31542,40
19258,91
831,24
8143,20
27466,71
23374,50
21987,20
2897,36
23379,48
25431,57
27480,40
24036,72
17709,17
31546,20
2620,21
9235,35
15201,37
6716,35
13156,34
27493,11
7014,64
4969,58
27498,18
14141,17
19312,42
9073,86
25459,10
7657,6
9364,5
11130,74
21311,46
15394,3
29565,81
13182,32
4997,39
29574,9
17289,27
21391,55
27540,37
31214,6
25495,28
26436,86
9114,28
25500,16
29600,18
21411,25
15269,35
11174,44
31655,18
17320,29
14492,21
27562,20
9134,8
14493,3
31664,35
25523,11
5044,27
14494,11
7099,35
27583,39
25537,9
5060,22
5061,23
1527,23
29646,22
9167,36
17363,29
21460,44
21464,15
21668,11
25562,47
11229,40
5086,24
23519,73
3043,74
9188,9
25573,35
29670,77
5095,25
13288,15
27626,28
17387,44
5288,22
3923,22
1014,103
31738,52
15355,38
13309,7
13312,5
17409,20
1807,12
27652,14
31749,23
11270,15
513,19
23561,27
29706,47
27660,9
13326,28
21520,63
21521,17
29714,25
23043,19
1044,41
26457,15
21528,11
11290,46
13339,24
19485,27
21535,11
15392,24
25633,63
17442,27
23589,62
7129,5
7207,32
29736,26
22364,16
9258,31
3116,63
19502,38
5167,97
17456,26
21553,25
7218,32
1075,38
31796,34
15413,26
29631,31
23608,52
21563,16
27708,63
23050,20
11327,41
15424,18
1521,15
11330,9
3141,17
27719,22
3147,13
3938,23
5198,11
27730,18
13395,25
27749,42
1113,11
19547,49
11356,19
187,16
3172,28
7269,35
29798,65
25703,89
21609,44
27754,31
11373,44
12037,20
22035,45
31861,57
27772,7
17428,22
1557,13
13443,35
29828,35
15496,23
23689,84
11402,43
31883,48
29836,16
18656,45
1901,14
23696,28
9361,7
17554,26
11412,12
3950,18
1176,50
9371,40
21662,44
5279,36
17569,28
9378,29
25763,72
31908,33
5285,6
19622,54
17265,30
11432,27
8905,41
29871,61
24522,32
21683,31
542,26
29878,37
1225,47
19885,23
23071,31
13505,43
9410,19
27843,21
19726,24
15557,28
23750,45
25800,38
11465,45
21708,33
5666,53
8739,9
15726,13
31958,21
9432,28
5338,54
21724,24
9440,30
25467,16
5354,53
25835,37
19692,35
21728,23
31984,27
19701,16
29942,84
26153,31
17656,28
15612,8
9471,23
1998,35
3336,113
32013,37
1294,45
7439,97
17686,23
23831,60
1577,31
15644,20
17694,13
15650,6
17699,13
9508,31
1926,8
27942,58
4658,55
17711,3
17712,7
15651,6
19763,9
7273,41
17720,16
3386,41
32061,43
14502,8
11585,78
13343,3
27977,5
3639,60
27986,35
7509,20
23894,37
1367,64
1370,5
11613,17
17758,13
182,9
28000,30
25953,52
31143,13
25958,4
13685,14
17768,17
15721,64
1387,27
17772,27
13678,72
11631,20
7536,41
32115,15
25972,22
19829,48
25977,11
22079,16
19836,21
12522,56
7139,29
8162,24
7554,32
32131,18
23941,51
28039,44
2626,7
25999,19
23952,27
3473,58
15765,23
27833,21
11674,32
28417,82
15773,10
15776,12
26017,23
13732,15
32165,55
31644,66
9643,76
15789,42
10141,18
32714,25
3506,39
22773,31
26051,2
11718,34
14984,9
1483,51
28112,42
9681,27
21970,113
15831,38
26073,26
28122,35
9695,16
15840,20
4347,51
13796,49
17893,80
7654,70
12530,12
13803,19
5612,45
11760,28
26097,32
7671,49
596,31
9722,28
7675,9
26109,13
29716,20
12940,12
28163,27
7685,44
16300,8
28247,82
1551,20
11792,32
13843,28
15892,45
17941,49
28183,20
30236,75
9818,11
32287,72
28192,18
15280,27
3618,82
23131,33
20006,65
14578,54
17962,17
30251,11
32690,9
20015,23
22064,41
23816,46
16307,9
1591,15
3642,7
9787,43
22077,20
3646,19
30645,29
20034,29
24132,36
24134,2
30712,13
11848,73
13897,34
24138,17
20043,18
15949,33
1619,16
4366,43
15959,22
28250,12
18012,42
11869,28
1632,18
28266,35
18028,26
28269,27
9842,8
13940,29
22133,61
13942,1
30328,65
4372,11
30331,17
24188,34
23146,31
13950,15
1663,39
7808,76
32704,12
21783,42
9868,25
5773,100
26258,63
4130,37
29636,9
30363,34
24220,25
30365,23
20127,35
20129,10
20132,7
11942,49
26279,10
3755,77
26285,14
28335,77
30384,33
24241,22
30387,19
20148,39
5816,46
18105,8
26299,39
1725,52
26302,11
32449,84
26308,16
18118,17
16220,11
18121,10
366,25
632,37
27609,20
16675,40
24277,55
24279,47
9944,50
18139,54
30428,36
30430,9
22239,47
3808,38
5857,48
14057,71
31156,3
1774,52
12925,8
30449,18
22264,41
12025,17
27815,38
32513,47
14085,24
30470,48
9992,20
1801,30
12043,29
20236,34
23792,55
30478,10
19757,24
5904,50
7128,10
10005,16
1814,12
3863,74
22297,47
14107,40
22490,5
1823,15
1825,7
14115,19
1835,17
18738,40
19565,24
10033,43
30681,22
22835,10
16320,7
18230,86
3895,41
9183,11
22333,55
28478,63
20287,70
20292,36
30818,35
14988,21
22703,6
8014,23
19768,14
26450,7
13283,62
16212,34
8023,29
22500,20
10075,42
3932,21
17722,6
26462,6
1887,33
10080,21
5985,47
5986,21
1891,8
14181,24
29671,28
32621,58
22382,29
3389,8
1904,10
14193,30
30578,50
3955,8
3956,7
4087,11
22394,28
27967,16
23530,10
661,18
32642,60
1923,26
3972,28
26502,27
7489,41
3976,21
26505,12
16772,8
31945,23
20365,65
16271,21
24469,115
23193,6
30617,45
10140,55
6045,88
1950,34
17393,15
26538,33
32683,30
12886,31
10162,66
7228,51
10165,39
30649,11
8122,68
24510,32
32527,27
14273,57
1986,24
14279,7
6088,46
22474,57
30667,27
26573,36
12238,91
26575,9
28624,137
30673,25
18044,16
22488,26
31396,42
16346,34
4773,29
30690,25
20452,58
12261,17
8168,13
32105,17
2727,17
26604,30
4078,79
2031,48
2035,6
14324,58
20470,36
31401,4
2040,34
28668,42
