Request,Average messages
31766,4.6
6280,3.0
16521,3.67
16523,3.25
2188,2.0
4238,3.67
143,2.0
11288,3.75
2194,2.0
22675,3.71
18580,3.5
4246,3.25
24731,2.67
22684,3.78
4254,2.67
10400,2.5
15413,3.67
6306,2.33
6307,2.67
18597,2.78
10406,2.8
167,3.11
2219,3.29
16560,3.67
1815,2.86
12467,3.0
4281,3.75
11295,3.13
12477,3.88
24767,4.0
12827,2.5
32,2.67
17601,3.8
2251,3.56
3106,3.67
10447,2.0
4305,3.0
17541,4.0
211,3.0
4308,4.0
22741,3.5
16601,2.75
6863,2.78
22750,2.63
12512,3.5
225,2.56
14564,3.0
14569,2.88
12523,3.71
15058,2.4
24815,2.0
10480,3.29
2289,3.4
16626,3.14
4820,4.25
24826,3.0
21205,3.2
30976,2.33
20741,3.29
28719,3.33
19649,2.5
22797,3.89
2319,3.86
10340,2.0
21208,4.0
28948,2.5
22805,4.5
26329,4.0
28952,2.13
47,3.0
6429,2.63
12577,3.71
28962,3.22
8483,2.0
2525,4.0
294,2.22
10541,3.43
26926,3.0
20783,4.5
28976,3.0
25992,3.5
6450,2.58
13363,3.25
314,2.0
26939,3.0
10556,3.4
12606,3.5
29749,4.0
22850,3.63
30091,3.27
10566,3.4
327,2.0
2377,3.4
31051,2.0
10572,2.67
2381,3.44
4430,3.25
12559,3.43
18771,2.29
4440,3.75
20826,3.75
17807,3.67
18490,3.0
22878,2.0
31072,2.4
12645,4.5
24934,3.88
20540,2.25
365,2.83
22894,2.17
22895,2.63
31088,2.38
16753,3.63
14706,2.67
4467,3.25
20855,4.22
24952,4.0
12671,3.56
10624,2.88
15425,3.17
18824,2.38
16779,2.5
29071,2.78
16784,3.0
27028,2.67
14745,2.22
18840,2.0
29081,4.33
31130,3.0
18843,1.71
4509,2.0
24645,2.75
10659,3.0
14759,4.0
2473,3.14
2119,3.0
3826,3.22
20911,4.33
31152,2.44
433,2.33
27060,3.71
437,2.89
18872,2.5
18873,2.75
16799,4.0
18880,2.5
14785,3.14
75,2.5
452,2.71
2504,3.6
14795,3.0
16844,2.5
29133,3.13
5197,6.0
4789,3.33
4562,3.89
16853,4.25
31191,1.67
2520,5.0
23003,2.13
477,2.0
12768,2.4
12771,2.67
16869,3.0
6631,2.8
8681,3.25
18922,2.14
4519,3.13
25069,3.0
28413,3.57
10736,3.22
6646,2.71
19881,2.25
2554,4.0
31229,3.67
27135,3.2
12032,3.0
20994,4.14
18951,2.0
4616,3.33
5909,2.25
21007,3.67
12817,2.5
10770,3.33
17155,4.33
25108,2.56
31254,3.0
4275,3.25
14066,5.0
21019,4.63
21020,3.38
2589,4.5
16926,3.67
14880,2.0
10785,2.5
12837,2.57
1457,3.0
554,2.13
21035,3.25
30132,3.0
26719,3.5
25354,2.8
4670,3.14
21055,3.67
6724,3.0
7606,3.78
27207,3.0
14921,3.25
23116,2.22
23650,2.4
23119,2.78
26074,4.0
14930,2.78
29268,3.5
25174,3.0
4695,2.5
25176,1.67
6745,3.0
16986,3.14
16143,2.63
14341,3.0
14943,3.4
25184,2.5
12897,2.0
611,1.67
16998,2.86
29288,3.6
31337,3.5
19050,3.5
30482,4.2
10862,3.11
31344,4.17
29459,2.5
2676,4.0
635,1.57
636,2.67
19070,2.5
20245,3.33
8000,3.0
4738,2.75
23174,2.57
4204,3.5
23549,4.0
31373,3.71
8846,2.88
17042,2.5
25236,2.2
6806,2.17
19096,3.0
10908,4.25
1727,2.33
20549,3.11
21152,3.0
15017,2.75
17068,3.56
12973,3.56
26365,3.8
29359,2.44
21169,3.8
27317,3.11
6838,2.8
19127,3.0
697,2.13
16159,3.0
6844,2.2
15037,2.33
15040,2.38
4797,3.0
17345,3.71
2756,3.0
15046,2.75
29384,4.0
10953,3.17
21195,4.13
25292,2.56
19151,2.33
23250,2.33
13011,2.43
6868,2.63
31445,3.47
23254,3.5
2775,3.83
27352,2.88
13936,3.5
6874,3.17
24370,3.67
10973,3.67
10978,3.0
22651,4.38
15076,3.11
10022,1.25
27367,2.75
2792,3.56
23275,3.0
19181,2.5
2798,2.4
29424,3.5
6898,1.5
8949,2.0
2806,3.0
25335,1.33
15107,2.78
27401,3.67
2826,3.0
31505,4.14
5959,3.0
31875,3.5
15124,3.0
791,2.67
15130,2.86
17180,3.6
27421,3.0
21279,4.33
31520,4.2
20417,2.57
15494,3.0
13094,2.11
2855,3.22
13097,2.6
11050,3.0
13100,2.8
10034,2.11
29149,3.17
19248,3.5
11400,3.22
31539,3.22
31548,3.44
27454,3.13
832,3.33
6978,3.86
4931,4.2
6982,4.5
17223,3.0
25192,2.0
9037,2.44
23377,3.14
9045,2.33
855,2.33
23386,2.57
15198,3.11
11106,3.88
12091,3.83
25448,1.33
874,3.2
13165,3.0
23406,2.25
25455,2.25
9073,2.86
7026,5.0
15220,2.67
25406,2.88
27511,3.5
19321,3.5
4986,3.44
17278,3.5
2943,3.25
7804,4.0
31619,3.0
13188,3.17
4997,3.57
29575,3.57
31624,3.38
7049,4.33
15170,3.0
9102,2.6
19346,2.33
29587,3.8
19352,3.0
13209,3.0
27546,4.0
19355,2.5
924,2.33
926,3.22
11168,3.6
31650,4.0
3227,2.8
27556,3.14
20285,3.86
5030,3.44
9129,2.0
32583,3.0
7085,5.0
27855,3.0
7087,4.2
9136,2.0
11189,3.56
7095,4.43
25531,2.89
29629,4.0
23487,4.0
13248,2.57
27585,2.0
15302,2.75
15305,2.67
5282,3.56
27469,3.0
23505,3.25
16206,2.67
23511,4.5
24399,3.0
25565,2.38
21470,3.8
4261,3.0
996,3.67
25575,1.0
23528,2.0
15337,2.43
1005,3.67
31726,3.71
13295,2.78
19444,3.5
9207,2.67
10751,4.0
7165,4.57
25599,2.78
27648,3.0
3075,2.89
17239,3.67
8315,3.0
3088,3.11
15380,2.67
29717,3.0
15382,2.78
5144,3.63
17435,4.0
21533,3.78
15390,2.0
1055,3.71
9248,2.6
11298,3.13
7204,5.0
3111,2.5
25644,3.0
1069,3.33
31951,2.8
17457,2.8
19507,3.0
31883,4.0
7006,4.25
24073,3.71
15418,2.25
24415,3.0
3137,2.0
21574,3.83
13383,2.38
21579,3.33
27067,3.33
8034,3.5
13393,3.0
23638,3.43
3160,2.25
9306,2.67
31836,4.0
17501,3.86
15455,3.22
7266,3.67
3172,3.25
13414,0.0
31249,4.0
7272,4.0
9325,2.94
31854,3.83
10429,3.25
1140,3.67
3189,3.13
31862,5.0
15723,4.0
17534,3.86
21634,4.14
1155,3.54
13445,2.86
3206,2.5
27783,2.75
29832,2.8
7307,4.43
13452,3.5
5261,1.5
23694,4.14
23405,3.13
15504,3.1
13458,3.43
9367,2.56
7323,5.0
29853,3.89
15522,2.75
11427,3.4
15524,4.0
21674,3.6
1195,3.57
24093,3.5
17585,3.5
25778,3.86
5291,2.0
3254,3.14
13497,4.11
1210,2.86
21693,4.0
16928,3.57
15554,3.25
20683,4.67
6882,3.67
9413,2.71
7368,4.33
27849,3.0
21711,2.33
1233,3.14
3285,2.78
19670,2.33
3291,2.88
9437,2.83
23774,3.33
29920,4.67
1251,3.2
13540,5.33
31976,4.25
20364,2.33
2906,4.0
13549,4.63
19694,3.0
15599,3.56
30332,4.25
14704,4.0
13556,5.17
3317,3.0
3318,3.22
9769,2.0
15608,3.0
16596,3.33
29946,4.5
29947,3.56
1277,2.88
25854,4.0
17663,4.25
15616,3.0
11521,2.88
29955,3.89
29957,4.0
11526,3.25
29961,4.0
19722,3.0
25867,1.0
32012,3.83
23822,4.22
9487,3.11
24798,4.0
17686,4.33
19737,3.0
23834,3.71
9502,2.33
9505,2.78
17700,3.6
21798,2.75
17704,3.44
17705,3.0
17706,3.33
5420,4.0
5422,4.25
15665,3.5
5426,3.78
23860,3.75
15582,3.86
26436,2.4
13625,6.0
21818,3.0
3389,3.0
5441,2.75
25733,2.67
5444,5.0
27976,2.0
27977,1.67
1357,3.0
1360,4.0
30033,3.5
15698,3.0
5347,3.38
21844,2.86
3413,3.17
17755,3.67
1372,2.33
30529,3.17
3423,5.0
20413,4.0
25956,3.44
5480,4.13
30057,3.14
27597,3.5
30059,4.2
30061,3.71
9582,2.5
31635,3.43
23924,2.71
23926,3.0
2281,3.0
19833,2.33
7549,3.38
32128,3.44
25211,2.2
28036,3.5
7412,6.0
17890,4.5
3464,4.0
25993,4.0
1419,3.4
7405,4.25
30097,5.0
26004,4.22
2969,3.75
7577,4.22
3483,4.0
17822,4.13
3488,2.86
5019,3.5
32165,3.75
9639,2.67
21928,3.33
30121,3.63
11847,3.56
17841,3.41
15796,3.22
30134,3.71
21945,3.22
32186,3.86
15946,3.0
19904,1.67
7072,3.0
27259,3.13
18869,2.25
6751,2.67
26058,3.22
28107,2.29
17870,4.33
24141,4.0
29944,4.6
26067,2.83
5588,3.75
4345,3.38
28580,3.43
21978,3.57
21979,3.86
13788,3.22
21981,3.0
1504,3.13
17889,3.25
19938,2.29
25515,2.86
26084,1.5
19941,3.0
18001,2.67
26089,2.6
24042,3.63
30188,3.14
15853,3.56
5616,3.71
24050,4.5
26100,4.38
3576,3.33
10836,3.57
3578,3.5
32255,3.75
18191,4.0
26880,3.11
11779,2.8
16982,3.25
15617,3.22
28169,2.67
19978,3.08
7212,3.25
11031,3.0
26129,4.33
5651,2.6
20398,3.29
30235,3.0
28189,2.88
7710,3.5
24095,3.29
1568,2.4
1569,2.67
22053,2.25
24102,4.0
32296,3.5
5673,2.44
17965,4.25
28081,2.6
32306,4.33
1590,3.5
1289,2.56
28695,3.5
20989,4.0
13886,4.0
10848,3.17
17989,3.5
3654,3.29
15969,2.57
7752,4.0
1610,3.0
15287,2.67
9805,2.0
1616,3.0
13905,4.0
26194,3.25
28243,2.57
271,2.63
4026,2.67
11511,3.0
11873,3.57
10079,3.0
3003,3.25
11876,3.33
28265,2.5
24171,2.67
30318,3.33
32701,3.67
18032,4.17
11889,3.2
18034,3.8
18035,3.25
20084,2.8
11894,2.67
1658,3.83
19391,2.8
20092,3.0
16004,2.63
1671,3.0
3721,3.5
30348,3.13
11919,3.4
18065,3.5
18069,3.25
18077,2.33
1516,2.5
8816,2.75
16034,2.88
29638,4.5
7852,4.0
13997,3.67
10145,2.0
20145,4.0
28805,5.0
31347,4.5
24244,2.63
3766,2.0
24247,3.75
16058,1.67
5515,3.33
24253,2.44
29586,4.0
16063,3.25
9921,2.11
24261,3.63
25889,3.8
14031,3.25
14032,3.4
16084,4.0
16086,3.44
20185,3.63
3802,3.0
4082,2.89
17019,2.88
26342,5.0
14055,3.5
12009,4.4
12011,3.75
28400,2.38
26354,3.75
22264,3.67
20218,2.56
9979,1.75
1788,3.0
24317,3.75
14080,2.63
14082,3.13
32517,3.5
12038,3.5
10971,2.0
9175,2.25
7948,3.5
26383,3.2
24338,3.5
32533,2.88
30487,4.0
1816,3.13
20252,2.67
10013,2.2
28447,3.67
10016,2.56
22308,2.5
19078,3.1
24358,3.5
14122,3.2
18220,2.67
10205,2.25
8722,3.67
26419,2.5
29662,4.11
3681,3.0
3896,3.57
12090,3.83
18235,3.17
18237,3.75
1855,3.5
10048,2.75
10049,2.38
18243,3.43
18244,3.6
3909,3.83
28487,3.8
5727,2.14
12109,3.0
22350,3.44
16207,2.56
22353,3.67
11803,1.5
18262,3.25
14168,2.63
10073,2.75
32603,3.78
20316,4.0
32606,3.25
18405,4.29
8584,2.0
3938,2.86
20323,3.33
14180,3.0
18278,3.0
28520,3.75
3946,2.4
16243,2.56
20342,2.83
32634,3.2
12156,3.5
26495,4.0
3968,3.33
32641,3.33
12680,4.0
22403,1.8
16431,2.4
30604,2.33
3982,2.22
18320,3.67
1937,3.0
18323,2.86
26517,3.5
29525,4.0
32664,3.0
20150,2.71
14237,2.88
20383,3.38
26528,3.25
22433,3.13
10146,2.33
4975,4.5
26532,3.71
1958,3.2
32680,3.25
16298,2.5
14251,3.25
4013,4.0
24494,2.67
30639,2.0
12215,4.0
6074,2.67
16316,3.0
22461,3.44
24513,4.14
4035,3.0
26564,2.83
28618,3.5
4046,2.17
31053,2.29
30672,2.33
16718,4.0
26583,3.0
18392,3.11
26663,3.67
6106,2.45
20444,3.0
4090,2.57
30032,3.83
14306,2.8
2020,2.75
14309,3.0
26598,3.43
8167,2.33
26601,3.43
30698,1.75
20460,2.71
18414,2.75
12285,3.71
6130,2.33
4085,3.5
12279,3.78
4089,3.25
22522,3.63
2045,2.67
26626,1.75
16388,2.22
10246,2.0
12275,3.11
2058,2.11
5463,2.86
30732,3.13
12304,3.78
2068,2.33
24238,1.0
12313,3.0
18458,3.5
20143,2.83
6173,3.67
22710,2.86
2080,2.63
30753,3.78
30755,3.88
10276,3.86
6183,3.0
2088,1.0
22569,3.38
10282,4.27
16428,3.0
18781,1.8
3763,2.8
20541,3.2
14103,4.0
16448,3.5
14401,2.0
6211,3.0
24644,1.5
14407,1.67
12362,3.0
4172,3.67
8269,2.5
28750,1.86
10325,4.17
22622,2.57
16483,4.0
24676,2.78
101,3.0
1041,3.13
22633,3.83
28780,3.0
20589,3.83
20591,2.86
26736,2.5
24689,2.5
6258,3.25
6259,4.71
28788,3.0
27326,3.13
8311,1.67
18554,2.25
18111,3.56
26750,3.67
29717,1.67
4224,3.38
26805,3.44
18563,2.5
30855,3.17
6280,5.0
21868,4.0
12426,3.25
5143,3.17
2754,3.43
6287,5.0
20626,3.29
31427,2.38
30868,3.14
24725,2.33
4246,2.33
6296,4.25
23236,3.5
8347,2.13
30876,2.57
18591,2.8
2208,3.13
30625,3.25
18595,3.5
18059,3.6
16551,2.4
30066,2.71
22703,2.67
8369,2.86
178,3.25
11635,3.67
9246,3.33
26806,3.0
2232,2.75
20669,2.67
20670,3.75
16577,4.0
15214,2.57
16583,3.29
2250,2.38
14540,3.43
28878,1.8
6355,2.89
4235,3.0
8407,2.25
30937,3.13
220,3.25
10464,4.67
22755,3.29
20709,3.43
12518,3.0
233,2.5
234,3.5
8231,2.17
28908,2.75
20718,3.0
4335,3.5
26865,3.0
14580,3.13
14584,2.0
22777,3.44
2298,3.14
383,2.0
14378,2.11
11648,2.0
15403,3.0
28935,2.86
4140,3.44
32538,1.5
4363,3.11
30992,3.17
20756,2.25
20759,4.25
28955,2.67
32675,2.8
28959,2.67
14629,3.5
28969,2.33
18732,2.5
12591,3.5
16688,3.5
14643,3.56
26932,3.0
2358,3.11
24887,3.5
20792,2.83
25379,3.33
24891,3.0
26941,2.0
2366,3.25
4416,3.56
18755,3.0
20805,2.33
28998,2.0
4989,4.0
2376,3.14
14666,1.8
29751,2.5
20812,3.0
12626,3.5
20823,3.44
16731,3.0
3130,3.33
22339,2.25
1083,3.0
16747,3.0
16748,3.11
26989,3.0
16750,3.5
31088,3.6
26994,3.0
24947,2.89
31094,4.0
18807,2.5
24954,2.83
16765,3.33
20863,2.63
20866,3.0
6532,3.25
14725,3.0
24641,2.43
4490,3.57
10635,4.56
14734,2.29
12690,2.6
6547,3.33
14744,3.0
409,3.14
24986,3.25
413,2.71
24990,2.75
21573,4.75
10656,4.22
752,2.88
3483,2.67
26883,2.5
15783,3.25
4523,3.75
16813,3.0
4509,3.63
10672,4.25
29105,3.0
16818,2.86
14771,2.88
7582,3.2
27063,3.0
2488,3.33
4170,2.8
24309,2.78
18880,2.75
10702,5.0
31187,2.86
16856,3.0
18905,2.29
23002,3.78
25055,2.78
8673,2.75
16451,3.22
29163,2.33
26365,1.0
2545,2.83
8693,3.0
25080,2.0
31226,2.33
29179,2.5
8700,3.13
25085,4.0
31230,3.6
6655,3.0
2563,4.0
6660,3.67
8710,2.14
6664,3.0
12809,3.0
18958,2.25
6672,2.5
13400,3.5
4629,3.89
535,3.0
6782,1.5
31151,3.14
773,3.33
14886,3.14
4648,3.0
16938,2.0
12843,3.0
31276,2.67
16941,3.22
29230,2.67
22182,3.14
4658,3.38
2483,2.88
21046,3.75
29449,3.0
10809,2.56
6020,3.8
20320,3.5
14916,2.8
29253,3.0
30296,2.5
27207,2.75
29256,2.25
9892,1.0
23118,3.29
4692,4.25
8793,2.0
10842,2.33
6747,2.8
2654,4.1
2657,4.13
21090,2.89
16995,2.83
113,3.0
31846,4.0
6758,4.0
16999,3.5
31336,3.63
19050,4.0
4715,3.13
6764,3.0
8814,2.5
19055,1.89
8817,3.2
29754,1.8
27252,3.5
27253,3.0
29305,2.11
8828,2.17
23166,3.17
23170,4.0
19076,2.11
646,2.5
4745,4.33
19083,2.2
23180,3.88
2701,3.75
8847,3.13
23185,3.33
4755,2.63
8852,3.0
27758,2.13
6807,3.25
19096,2.71
29339,3.33
25245,3.0
677,3.25
23206,3.33
31399,2.25
25257,4.0
12970,3.29
27310,2.83
27312,1.67
4785,3.11
4788,3.8
6838,3.29
17977,4.0
4798,3.6
25717,3.0
29376,2.4
19138,2.5
23235,2.89
19140,2.0
6853,3.71
29386,2.2
17099,4.0
716,3.17
27302,3.57
15059,3.5
6868,1.5
12750,3.5
4822,3.13
31448,3.2
4825,3.5
9679,3.0
15068,3.0
31667,4.0
13022,3.33
21215,4.33
738,2.86
21220,4.14
17125,4.0
4848,3.86
27377,3.75
10999,2.44
2811,3.0
4862,3.67
13058,2.78
19205,2.5
23144,3.33
15117,2.75
15119,2.43
2832,3.0
786,2.0
19220,2.78
4527,4.0
790,3.22
13085,3.25
27424,4.0
17883,3.0
11046,2.43
14129,3.14
9002,2.5
6710,6.0
31532,3.0
15150,3.0
17199,2.86
29624,3.0
17204,5.0
13110,3.33
27447,3.25
19257,2.5
25404,3.25
15166,2.33
19263,2.78
23360,2.25
21313,3.0
4930,2.75
24715,2.0
31542,3.25
21373,3.71
25418,3.0
9035,3.22
23372,2.67
29517,2.5
17231,3.0
11088,2.17
27473,3.33
21330,4.0
2900,3.0
21333,3.33
29528,2.8
857,2.89
9050,3.22
25435,3.0
22330,3.38
11102,2.25
17248,3.13
13155,3.5
2552,3.25
25451,2.63
9070,3.25
29552,3.0
29957,2.43
6917,3.33
17269,3.75
17270,3.13
27511,2.75
31608,4.0
15225,2.5
29503,2.67
893,3.2
14485,3.56
25473,5.0
25474,2.0
9091,3.78
9366,4.0
19334,3.0
31625,3.71
9098,3.0
15244,2.83
20632,2.67
19346,3.17
17299,3.33
9110,2.75
15258,3.22
32239,2.29
17309,3.67
926,3.22
27552,2.57
31650,3.67
22683,3.0
23461,3.83
497,2.33
2987,3.33
9132,3.22
21422,2.89
9715,0.0
25521,4.0
29619,1.78
8965,3.17
27576,3.11
21433,3.33
21435,3.4
7806,3.6
19390,2.86
7105,3.22
9154,2.89
19275,2.0
17348,3.2
23493,4.75
3014,3.5
26785,3.2
21448,2.6
11213,2.0
31695,4.67
4600,3.38
19411,2.5
31701,3.86
19414,3.0
8898,3.67
23518,4.11
23083,5.0
31715,4.67
15333,2.57
19431,2.63
27132,3.67
11242,2.67
25579,3.5
7148,2.67
9197,2.67
29678,3.0
16893,3.33
13296,3.0
17393,3.67
23539,4.11
1012,2.33
3063,4.0
27135,3.17
11262,3.0
31745,3.0
24065,6.0
21512,3.86
11273,2.67
13537,3.25
5134,2.8
15377,3.22
23572,3.78
21525,3.43
19479,2.89
15385,1.67
17435,3.22
27676,2.17
23582,4.63
24069,4.5
31779,3.57
27686,2.6
7209,3.5
25643,2.78
7005,2.0
17456,3.14
21553,2.67
19506,2.67
13364,3.0
11319,2.88
9273,3.11
15418,3.0
29755,2.14
29756,3.5
7231,2.67
31809,3.33
27716,2.71
7237,2.33
21576,4.2
28172,2.0
1098,3.25
15437,3.67
11344,3.0
1891,3.0
5204,3.38
19544,2.56
13676,3.22
23643,3.67
19549,2.88
15454,2.88
19551,2.5
12517,3.0
31844,3.11
17510,3.0
11369,1.5
5227,3.33
27757,3.67
23662,4.43
9327,3.0
26634,2.0
12478,3.44
13431,3.33
14700,3.0
19825,3.5
11392,3.21
311,2.8
15491,2.4
19588,2.42
11397,3.38
10433,5.0
29834,3.5
16919,2.5
1166,4.0
1171,3.4
21653,4.5
27798,2.63
1177,3.13
15514,2.2
4199,3.0
25760,4.0
3237,3.25
3238,2.83
25767,4.0
9384,3.0
1194,3.33
19627,1.71
17580,3.33
17585,2.67
7347,3.29
31069,3.78
29880,2.0
9076,2.57
22389,2.0
13505,2.57
17602,3.0
17916,2.29
17605,3.57
31943,2.8
13512,2.17
29898,2.4
26082,4.2
25805,5.0
11470,3.75
888,2.0
17618,3.33
9428,2.5
19669,2.38
31958,3.5
1240,3.17
6247,4.4
19680,2.2
27873,2.5
28198,2.6
7398,3.43
7399,4.0
5355,2.4
27887,2.38
15602,3.57
23706,4.25
17657,3.38
31995,4.0
29455,2.57
13566,4.22
13567,4.0
3331,3.75
3332,4.75
1285,3.0
10820,2.5
21769,4.0
22743,3.0
5389,3.13
18989,3.25
15235,3.67
25876,4.33
24793,3.11
27929,2.22
5402,3.0
29231,2.67
5409,3.0
21795,4.33
1316,3.2
1317,2.4
27944,3.25
27946,2.13
23855,7.0
16264,3.44
11571,3.89
5428,3.38
11573,3.4
11576,4.0
1341,2.14
19776,2.33
19777,3.33
15685,3.75
9543,3.33
11592,3.44
15689,3.0
25143,4.33
6319,4.5
32080,3.25
30033,2.75
1362,2.0
1367,2.17
7512,2.5
7514,3.0
19803,3.33
31211,3.0
26233,3.5
19820,3.0
30061,1.83
30062,2.0
23919,4.0
25969,4.14
11634,3.11
19823,3.13
15732,2.5
9591,3.4
11640,4.33
21881,3.5
3450,3.43
30075,2.5
21885,4.11
18325,3.4
17792,3.0
5506,3.0
15748,2.83
2284,4.0
7003,3.5
32145,2.0
17810,3.0
1430,2.5
4676,2.5
17647,3.71
5533,3.0
26014,3.86
1439,2.0
3488,3.0
28067,2.75
23974,3.86
17831,3.83
7595,2.71
21932,4.33
27890,3.0
5551,3.0
1456,2.33
26036,3.0
22894,3.33
9654,2.67
7612,2.43
19901,3.17
21950,3.86
17855,3.38
11715,3.75
32197,2.88
22433,3.67
28104,2.4
19118,3.0
13775,3.11
11728,3.0
25507,2.83
6734,3.0
3542,3.67
28120,2.33
13439,3.5
9691,3.33
27669,3.33
3552,2.83
21986,4.2
24037,4.57
11753,4.0
5612,1.6
13805,3.29
3567,3.0
9713,3.17
3570,2.0
26099,3.25
32244,3.5
29784,2.38
9724,2.75
3581,2.5
26113,4.38
19971,2.5
22020,4.0
17925,4.0
28166,2.29
7687,3.44
12204,3.33
15882,3.0
11787,4.67
13836,0.0
3600,2.67
26129,3.29
7698,3.38
3325,4.0
16302,2.25
15894,1.67
32345,3.0
26143,3.0
13858,3.5
23131,3.5
24100,2.43
11813,3.44
1574,2.33
2970,2.67
32298,2.57
18354,3.29
30254,2.6
28207,2.5
15920,2.78
9259,3.17
25967,3.22
7733,2.88
7735,2.2
16829,2.63
26207,3.13
17980,4.0
11838,3.11
28230,2.33
22113,4.0
15946,2.78
10351,4.5
26443,2.0
11853,3.57
21126,2.88
7759,3.67
5713,5.0
7763,4.0
28244,2.67
20053,3.17
3670,3.67
20409,3.0
1624,2.38
5721,4.0
9487,3.25
28252,2.33
18014,3.25
20063,3.25
22112,5.13
18017,2.5
32355,2.83
26212,3.33
24166,2.57
22118,3.0
3688,4.0
1980,3.71
7791,2.8
3696,2.88
21096,3.29
26226,3.33
20083,3.67
26217,4.0
32376,3.0
24185,2.44
26559,1.67
15996,2.75
26238,3.33
3716,2.89
13957,2.25
32390,3.0
13959,3.33
26249,2.78
7819,3.6
13966,3.0
24207,2.22
20117,2.86
9879,2.75
3738,3.0
13982,3.33
9891,3.67
5796,3.75
26278,3.25
11950,2.0
26287,3.0
24243,3.11
20149,2.25
32109,2.25
18104,3.0
14012,3.17
32447,2.2
7875,1.67
7876,1.83
22214,3.5
11983,3.57
14032,2.0
27268,3.5
18132,2.57
26325,4.0
28374,2.0
6777,3.56
14993,2.0
23844,4.88
32474,3.0
32476,2.33
20189,1.67
24869,2.6
28385,2.83
9955,3.67
30436,3.71
1766,2.63
1559,2.78
12014,2.5
3823,2.14
11864,4.75
5877,4.11
18729,3.0
4355,2.75
12028,3.29
15267,3.4
22271,3.71
18180,4.0
30473,3.57
7946,2.33
1803,2.25
22284,3.43
7950,2.2
12054,3.78
18393,3.0
17041,3.83
28292,2.63
24346,3.29
1819,3.4
24349,2.17
4400,3.75
10020,3.33
12934,3.25
4971,3.17
32559,3.0
7985,2.78
10034,2.6
20277,4.11
7817,3.0
31028,3.75
26426,2.17
26434,2.11
5955,4.44
25908,3.6
32584,2.29
17036,2.43
3915,2.89
1868,2.43
14947,4.0
16208,3.33
4408,4.0
3726,2.75
22360,1.67
12122,2.83
20318,3.0
28511,2.14
10080,2.11
24419,2.33
12132,3.44
30567,3.83
30572,3.0
8046,2.63
14191,3.43
32624,2.5
3954,3.0
8052,2.75
10101,2.25
4686,0.0
29673,4.0
10900,2.67
4019,3.2
32638,3.0
14207,2.83
32641,2.86
3051,3.29
30596,3.78
8069,1.33
18310,2.2
32648,2.33
3977,2.67
1930,2.6
18315,4.5
1933,2.0
1934,2.67
14224,2.5
14226,3.4
30612,3.11
8085,1.88
22422,2.86
12184,3.86
28571,2.83
11589,3.5
30624,2.67
20385,4.0
32674,3.0
4003,3.78
20388,3.22
7153,3.25
22441,1.8
30023,2.6
6060,5.33
4013,3.4
20398,3.17
6694,2.89
4018,2.83
24499,2.71
14260,2.67
22453,5.0
4025,2.75
26554,2.0
24508,2.5
20414,4.0
10175,2.67
8742,5.0
10177,3.5
1986,3.33
16323,2.6
20422,3.67
30663,3.75
12599,2.0
24521,3.0
8138,1.75
7159,3.71
26573,3.0
10191,2.8
30674,3.5
28631,2.7
20132,2.5
16346,1.8
20443,4.14
8156,2.0
10205,2.14
18400,1.67
13648,4.0
28641,2.5
2020,2.0
28645,2.14
32748,2.83
18418,3.38
16371,3.29
26614,2.78
21161,4.0
2040,2.75
28666,2.25
10235,2.33
6140,4.78
26623,3.25
10240,2.44
16387,2.63
14342,2.44
6828,2.33
28684,3.0
14349,2.6
26639,4.0
10256,2.86
14354,3.0
6163,3.38
24,3.3
8219,2.6
30748,2.67
33,3.22
2084,2.78
8231,4.0
18475,3.5
16982,5.0
18477,2.67
46,3.0
10287,2.71
16437,2.33
4151,3.33
20538,3.56
30781,2.11
14400,2.78
8259,3.09
26692,5.0
6214,3.5
2119,4.17
18508,2.33
6224,3.6
4178,3.22
14419,2.71
27662,2.0
18518,2.8
14009,2.71
6233,2.0
8282,4.22
22619,4.0
94,2.25
12383,3.67
28768,3.2
6241,3.4
20578,3.0
2147,2.75
22628,3.78
18836,3.0
102,3.17
26736,2.5
20807,3.86
4208,3.75
8307,3.25
14453,2.75
1095,4.33
16508,2.0
12413,3.67
2177,2.25
8322,3.25
12419,3.0
4231,2.67
12426,3.67
13439,3.0
26764,2.88
4240,3.0
6289,4.0
20626,3.5
10387,2.67
30868,2.6
30870,2.71
30872,2.67
28356,2.8
157,2.5
27147,4.0
18597,3.44
30888,3.0
30889,3.14
2219,2.43
24215,3.6
26800,2.67
18120,2.8
20659,4.29
8375,3.38
22712,3.4
16569,3.67
8378,3.0
8383,4.0
12480,4.0
30915,2.4
14532,4.2
14535,3.0
28873,2.25
14538,5.5
4300,2.75
26829,2.33
25293,3.0
16592,3.86
26833,3.2
10451,2.88
738,3.25
28885,3.25
21625,3.75
8408,3.33
2267,3.5
18653,2.44
16607,4.0
15056,3.0
24802,4.0
1403,2.25
4325,2.43
8424,3.63
13033,1.5
4332,2.57
15741,2.63
8433,3.0
28914,3.0
2463,2.67
4350,3.4
18687,2.67
12545,4.0
4354,2.4
23595,3.25
264,3.14
266,3.57
28939,3.38
20748,4.25
14605,3.88
4367,3.0
6417,3.17
278,3.0
13017,2.0
8472,3.0
18714,2.6
2331,3.0
6428,3.43
6430,3.38
287,4.57
18721,3.0
22820,4.0
24873,2.83
31018,2.86
6443,3.67
2349,3.13
